                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    318,                0.38031,                0.30638,                0.96953,                0.97269,                0.93949,                0.97717,                0.91355,                0.34357,                0.28415,                0.84194,              0.0037234,              0.0037234,              0.0037234
                    319,                0.37214,                0.30196,                0.96321,                0.97396,                 0.9388,                0.97713,                0.91391,                0.34364,                0.28195,                0.84224,              0.0037036,              0.0037036,              0.0037036
                    320,                0.37798,                0.30907,                0.96222,                0.97379,                0.93915,                0.97697,                0.91383,                0.34348,                0.28134,                0.84245,              0.0036838,              0.0036838,              0.0036838
                    321,                0.38009,                 0.3042,                0.97077,                0.97289,                0.93821,                0.97646,                 0.9134,                0.34277,                0.28011,                0.84195,               0.003664,               0.003664,               0.003664
                    322,                0.37225,                 0.3086,                0.96569,                0.97224,                0.93743,                0.97648,                0.91408,                0.34321,                0.27925,                0.84215,              0.0036442,              0.0036442,              0.0036442
                    323,                0.37501,                0.30184,                0.96393,                0.97316,                0.93766,                 0.9766,                0.91363,                0.34315,                0.27786,                0.84204,              0.0036244,              0.0036244,              0.0036244
                    324,                0.37326,                0.30029,                0.95509,                0.97368,                 0.9383,                0.97651,                0.91349,                0.34341,                0.27676,                 0.8425,              0.0036046,              0.0036046,              0.0036046
                    325,                0.37905,                0.31027,                0.96349,                0.97357,                0.93787,                0.97676,                0.91406,                0.34304,                0.27611,                0.84221,              0.0035848,              0.0035848,              0.0035848
                    326,                0.36775,                0.30039,                0.96437,                0.97446,                0.93636,                0.97686,                0.91446,                0.34213,                0.27511,                 0.8415,               0.003565,               0.003565,               0.003565
                    327,                0.36867,                0.30029,                0.96446,                 0.9751,                0.93502,                0.97692,                0.91371,                0.34124,                0.27367,                0.84092,              0.0035452,              0.0035452,              0.0035452
                    328,                0.37156,                0.30977,                0.96162,                0.97631,                0.93364,                0.97689,                0.91396,                0.34052,                0.27396,                0.84025,              0.0035254,              0.0035254,              0.0035254
                    329,                0.37213,                0.30662,                0.96323,                0.97545,                0.93335,                 0.9767,                0.91496,                 0.3399,                 0.2736,                0.83956,              0.0035056,              0.0035056,              0.0035056
                    330,                0.36886,                0.30334,                0.96367,                0.97434,                 0.9346,                0.97693,                0.91513,                0.33969,                0.27333,                0.83936,              0.0034858,              0.0034858,              0.0034858
                    331,                0.36594,                 0.2948,                0.96016,                 0.9737,                0.93437,                0.97701,                0.91564,                0.33912,                0.27299,                0.83892,               0.003466,               0.003466,               0.003466
                    332,                0.37441,                0.30906,                0.96802,                0.97331,                0.93424,                0.97709,                0.91621,                0.33816,                0.27267,                0.83843,              0.0034462,              0.0034462,              0.0034462
                    333,                0.36665,                 0.2969,                0.96046,                  0.969,                0.93918,                0.97703,                0.91581,                0.33765,                0.27225,                0.83809,              0.0034264,              0.0034264,              0.0034264
                    334,                0.36514,                0.29576,                  0.957,                0.97394,                0.93507,                0.97711,                0.91594,                0.33728,                0.27109,                0.83791,              0.0034066,              0.0034066,              0.0034066
                    335,                0.36819,                0.29759,                0.96214,                0.97319,                0.93611,                0.97706,                0.91556,                0.33686,                 0.2698,                0.83782,              0.0033868,              0.0033868,              0.0033868
                    336,                0.37277,                 0.3041,                0.95819,                0.97296,                0.93758,                0.97709,                0.91561,                0.33641,                0.26894,                0.83773,               0.003367,               0.003367,               0.003367
                    337,                0.36626,                0.30024,                0.96046,                0.97204,                0.93812,                0.97705,                0.91614,                0.33609,                0.26798,                0.83773,              0.0033472,              0.0033472,              0.0033472
                    338,                 0.3708,                0.29618,                0.96149,                0.97264,                0.93747,                0.97705,                0.91575,                0.33591,                0.26757,                0.83749,              0.0033274,              0.0033274,              0.0033274
                    339,                0.36788,                0.29732,                0.95995,                0.97366,                0.93853,                0.97702,                0.91582,                0.33603,                0.26641,                 0.8376,              0.0033076,              0.0033076,              0.0033076
                    340,                0.36002,                0.29093,                0.95599,                0.97378,                0.93761,                0.97698,                0.91574,                0.33633,                0.26552,                0.83779,              0.0032878,              0.0032878,              0.0032878
                    341,                0.35919,                0.29461,                0.95402,                0.97231,                0.94032,                0.97792,                0.91621,                0.33699,                0.26501,                0.83832,               0.003268,               0.003268,               0.003268
                    342,                0.37261,                0.30209,                0.96359,                0.97154,                0.94052,                0.97758,                 0.9156,                0.33725,                0.26424,                0.83854,              0.0032482,              0.0032482,              0.0032482
                    343,                0.36695,                 0.2975,                0.95779,                0.97232,                0.93974,                0.97779,                0.91502,                0.33691,                0.26258,                0.83834,              0.0032284,              0.0032284,              0.0032284
                    344,                    inf,                0.28928,                0.95452,                0.97305,                0.93951,                0.97791,                0.91458,                0.33687,                0.26213,                0.83838,              0.0032086,              0.0032086,              0.0032086
                    345,                0.35779,                0.29477,                0.95834,                0.97394,                 0.9384,                0.97795,                0.91463,                0.33691,                0.26161,                 0.8383,              0.0031888,              0.0031888,              0.0031888
                    346,                0.35853,                0.29357,                0.95177,                0.97564,                0.93575,                0.97714,                0.91503,                  0.337,                0.26163,                0.83844,               0.003169,               0.003169,               0.003169
                    347,                0.36194,                0.29012,                0.95598,                0.97555,                0.93559,                0.97713,                0.91466,                0.33677,                0.26105,                0.83831,              0.0031492,              0.0031492,              0.0031492
                    348,                0.36091,                0.28865,                0.95969,                0.97579,                0.93651,                 0.9782,                0.91492,                0.33672,                0.26108,                0.83831,              0.0031294,              0.0031294,              0.0031294
                    349,                0.36489,                0.29821,                0.96432,                0.97558,                0.93652,                0.97828,                0.91477,                0.33703,                0.26091,                0.83871,              0.0031096,              0.0031096,              0.0031096
                    350,                0.36265,                0.29248,                0.95772,                0.97618,                0.93572,                  0.978,                0.91508,                  0.337,                0.26006,                 0.8389,              0.0030898,              0.0030898,              0.0030898
                    351,                0.35119,                0.28235,                0.95034,                0.97626,                0.93587,                  0.978,                0.91547,                0.33744,                0.26037,                0.83932,                0.00307,                0.00307,                0.00307
                    352,                0.36314,                0.29245,                0.96137,                0.97632,                0.93578,                0.97803,                0.91505,                0.33718,                0.25971,                 0.8392,              0.0030502,              0.0030502,              0.0030502
                    353,                0.36356,                0.29469,                0.95863,                0.97614,                0.93678,                0.97819,                0.91532,                0.33695,                0.25902,                0.83905,              0.0030304,              0.0030304,              0.0030304
                    354,                0.36285,                0.29432,                0.96332,                0.97512,                0.93757,                 0.9782,                0.91503,                0.33664,                0.25888,                 0.8389,              0.0030106,              0.0030106,              0.0030106
                    355,                0.36654,                0.29377,                0.96333,                0.97484,                0.93778,                0.97816,                0.91501,                0.33657,                 0.2593,                0.83917,              0.0029908,              0.0029908,              0.0029908
                    356,                0.35496,                0.28766,                0.94961,                0.97445,                0.93849,                0.97808,                0.91487,                0.33677,                0.25973,                0.83951,               0.002971,               0.002971,               0.002971
                    357,                0.36089,                0.29194,                0.95646,                0.97477,                0.93901,                0.97805,                0.91454,                0.33673,                0.25994,                 0.8394,              0.0029512,              0.0029512,              0.0029512
                    358,                0.35842,                0.29265,                 0.9517,                0.97393,                0.93963,                0.97805,                0.91448,                0.33715,                0.26009,                0.83964,              0.0029314,              0.0029314,              0.0029314
                    359,                0.35942,                0.29041,                0.95513,                0.97367,                0.93957,                  0.978,                0.91381,                0.33717,                0.26062,                0.83985,              0.0029116,              0.0029116,              0.0029116
                    360,                0.35359,                0.28475,                0.95614,                  0.972,                0.94102,                0.97798,                0.91397,                0.33667,                0.25986,                0.83959,              0.0028918,              0.0028918,              0.0028918
                    361,                 0.3458,                0.27806,                0.94836,                0.97191,                0.94204,                0.97781,                0.91398,                0.33659,                0.25991,                0.83961,               0.002872,               0.002872,               0.002872
                    362,                0.34907,                0.28495,                0.95415,                  0.972,                0.94222,                0.97779,                  0.914,                0.33636,                0.26027,                0.83961,              0.0028522,              0.0028522,              0.0028522
                    363,                 0.3521,                0.28039,                0.95003,                0.97174,                0.94187,                0.97771,                0.91365,                0.33603,                0.26001,                0.83937,              0.0028324,              0.0028324,              0.0028324
                    364,                0.34585,                0.27622,                0.94808,                0.97201,                0.94108,                0.97766,                0.91376,                0.33595,                0.26039,                0.83938,              0.0028126,              0.0028126,              0.0028126
                    365,                0.35088,                0.28431,                0.95041,                0.97209,                0.94133,                0.97764,                 0.9139,                0.33617,                0.26057,                0.83951,              0.0027928,              0.0027928,              0.0027928
                    366,                0.35817,                0.28534,                0.95299,                0.97219,                0.94227,                0.97765,                0.91399,                0.33624,                0.26093,                0.83961,               0.002773,               0.002773,               0.002773
                    367,                0.35158,                0.28393,                 0.9508,                0.97248,                 0.9415,                0.97764,                0.91421,                0.33627,                0.26091,                 0.8396,              0.0027532,              0.0027532,              0.0027532
                    368,                0.34307,                 0.2839,                0.94894,                0.97316,                0.94131,                0.97762,                0.91405,                 0.3365,                0.26138,                0.83995,              0.0027334,              0.0027334,              0.0027334
                    369,                0.35081,                0.28728,                0.95244,                0.97319,                0.94135,                0.97764,                0.91435,                0.33667,                0.26118,                0.84021,              0.0027136,              0.0027136,              0.0027136
                    370,                0.34419,                0.28107,                0.94807,                0.97369,                0.94094,                0.97762,                0.91372,                0.33675,                0.26125,                0.84048,              0.0026938,              0.0026938,              0.0026938
                    371,                0.34947,                0.28201,                  0.953,                0.97497,                0.94034,                0.97751,                0.91352,                0.33663,                0.26085,                 0.8405,               0.002674,               0.002674,               0.002674
                    372,                0.35291,                0.28249,                0.95432,                 0.9748,                0.94029,                0.97753,                0.91381,                 0.3365,                0.26057,                0.84025,              0.0026542,              0.0026542,              0.0026542
                    373,                 0.3475,                0.28086,                0.94618,                0.97465,                0.94026,                0.97748,                0.91351,                0.33625,                0.26018,                0.83998,              0.0026344,              0.0026344,              0.0026344
                    374,                0.35348,                0.28753,                0.95493,                0.97497,                0.94015,                0.97745,                0.91391,                0.33613,                0.26019,                0.83982,              0.0026146,              0.0026146,              0.0026146
                    375,                0.34245,                 0.2748,                0.94513,                 0.9754,                0.93993,                0.97747,                0.91426,                0.33612,                0.26012,                0.83961,              0.0025948,              0.0025948,              0.0025948
                    376,                0.34896,                0.27947,                0.95335,                0.97461,                0.93907,                0.97744,                0.91412,                0.33596,                0.26006,                0.83956,               0.002575,               0.002575,               0.002575
                    377,                0.34924,                0.28039,                0.94918,                0.97418,                0.93931,                 0.9774,                0.91404,                0.33609,                0.26031,                0.83961,              0.0025552,              0.0025552,              0.0025552
                    378,                0.34936,                0.27999,                 0.9513,                0.97367,                 0.9398,                 0.9774,                0.91406,                0.33615,                0.26011,                0.83963,              0.0025354,              0.0025354,              0.0025354
                    379,                0.34332,                 0.2752,                0.94333,                0.97341,                0.93999,                0.97738,                0.91396,                0.33617,                 0.2602,                0.83981,              0.0025156,              0.0025156,              0.0025156
                    380,                0.34622,                0.27625,                0.94987,                0.97284,                0.94089,                0.97738,                0.91416,                0.33612,                 0.2605,                 0.8397,              0.0024958,              0.0024958,              0.0024958
                    381,                0.34201,                0.27296,                0.94466,                0.97279,                0.94094,                0.97736,                0.91426,                0.33623,                0.26037,                0.83968,               0.002476,               0.002476,               0.002476
                    382,                0.34452,                0.27677,                0.94748,                0.97263,                0.94091,                0.97737,                0.91419,                0.33629,                0.26032,                0.83981,              0.0024562,              0.0024562,              0.0024562
                    383,                0.34242,                0.27142,                0.94812,                0.97218,                0.94135,                0.97755,                 0.9144,                0.33714,                0.26041,                0.84081,              0.0024364,              0.0024364,              0.0024364
                    384,                0.34025,                0.26904,                0.94516,                0.97299,                0.94069,                0.97756,                0.91436,                0.33712,                0.25995,                 0.8408,              0.0024166,              0.0024166,              0.0024166
                    385,                0.34161,                0.27578,                0.94361,                0.97307,                 0.9404,                 0.9776,                0.91444,                0.33713,                0.25994,                  0.841,              0.0023968,              0.0023968,              0.0023968
                    386,                0.34633,                0.27458,                0.95294,                0.97309,                0.94045,                0.97762,                0.91455,                0.33726,                0.26028,                0.84119,               0.002377,               0.002377,               0.002377
                    387,                0.33768,                0.27252,                0.94841,                 0.9731,                0.94024,                0.97748,                0.91448,                0.33762,                0.26062,                0.84148,              0.0023572,              0.0023572,              0.0023572
                    388,                0.34076,                0.27511,                0.94771,                0.97301,                 0.9408,                0.97747,                0.91466,                0.33772,                 0.2603,                0.84169,              0.0023374,              0.0023374,              0.0023374
                    389,                 0.3384,                0.26866,                0.94289,                0.97557,                0.93776,                 0.9775,                0.91438,                0.33753,                 0.2602,                0.84154,              0.0023176,              0.0023176,              0.0023176
                    390,                0.33577,                0.26784,                0.94459,                0.97798,                0.93487,                0.97747,                0.91439,                0.33728,                0.25966,                0.84137,              0.0022978,              0.0022978,              0.0022978
                    391,                0.33712,                0.27161,                 0.9454,                0.97614,                0.93678,                0.97748,                0.91464,                 0.3371,                0.25961,                0.84127,               0.002278,               0.002278,               0.002278
                    392,                0.34142,                0.27562,                0.94969,                0.97606,                0.93713,                0.97749,                0.91384,                0.33704,                0.25954,                0.84123,              0.0022582,              0.0022582,              0.0022582
                    393,                0.33541,                 0.2712,                0.94178,                0.97314,                0.94041,                0.97746,                0.91417,                0.33652,                0.25965,                0.84067,              0.0022384,              0.0022384,              0.0022384
                    394,                0.34349,                0.27474,                0.95071,                0.97607,                0.93741,                0.97799,                0.91467,                0.33666,                0.25937,                0.84082,              0.0022186,              0.0022186,              0.0022186
                    395,                0.33621,                0.26837,                0.94381,                0.97611,                0.93703,                0.97751,                0.91409,                0.33671,                0.25942,                 0.8409,              0.0021988,              0.0021988,              0.0021988
                    396,                0.34064,                0.27212,                0.94531,                0.97615,                0.93706,                0.97756,                0.91409,                0.33675,                0.25935,                0.84092,               0.002179,               0.002179,               0.002179
                    397,                0.32851,                0.26323,                0.94003,                0.97623,                0.93681,                0.97806,                0.91408,                0.33671,                0.25883,                0.84097,              0.0021592,              0.0021592,              0.0021592
                    398,                0.32648,                0.26219,                0.93742,                0.97988,                0.93457,                0.97757,                0.91366,                0.33687,                0.25865,                  0.841,              0.0021394,              0.0021394,              0.0021394
                    399,                0.33757,                0.27043,                0.94039,                0.98003,                0.93463,                0.97752,                0.91396,                0.33698,                0.25852,                0.84112,              0.0021196,              0.0021196,              0.0021196
                    400,                0.33392,                0.26786,                0.94726,                0.98003,                0.93475,                0.97752,                0.91366,                 0.3372,                0.25827,                0.84129,              0.0020998,              0.0020998,              0.0020998
                    401,                0.33436,                0.27112,                0.94725,                0.98012,                0.93481,                0.97751,                0.91353,                0.33731,                0.25836,                0.84143,                0.00208,                0.00208,                0.00208
                    402,                0.33059,                0.26509,                0.94007,                0.98028,                0.93475,                0.97801,                0.91386,                0.33743,                0.25854,                0.84144,              0.0020602,              0.0020602,              0.0020602
                    403,                0.32907,                0.26035,                0.94063,                0.98028,                0.93488,                0.97807,                0.91398,                0.33754,                0.25875,                0.84154,              0.0020404,              0.0020404,              0.0020404
                    404,                0.32378,                0.25722,                0.93658,                0.98029,                0.93496,                0.97804,                0.91357,                0.33754,                0.25847,                0.84168,              0.0020206,              0.0020206,              0.0020206
                    405,                0.33312,                 0.2612,                 0.9374,                0.98032,                0.93496,                0.97801,                0.91335,                0.33779,                0.25897,                  0.842,              0.0020008,              0.0020008,              0.0020008
                    406,                0.33366,                0.27191,                0.94022,                0.98027,                  0.935,                0.97824,                0.91381,                0.33781,                 0.2589,                0.84207,               0.001981,               0.001981,               0.001981
                    407,                 0.3277,                0.26509,                0.94021,                0.98018,                0.93514,                0.97824,                0.91358,                0.33794,                0.25885,                0.84228,              0.0019612,              0.0019612,              0.0019612
                    408,                0.33151,                0.26534,                0.94348,                0.98025,                0.93506,                0.97825,                0.91369,                0.33797,                0.25905,                0.84241,              0.0019414,              0.0019414,              0.0019414
                    409,                0.33563,                0.26338,                 0.9448,                0.98025,                0.93498,                0.97826,                0.91367,                0.33821,                0.25941,                 0.8425,              0.0019216,              0.0019216,              0.0019216
                    410,                0.32343,                0.25911,                0.94027,                0.98009,                0.93503,                0.97831,                0.91363,                0.33815,                0.25966,                0.84247,              0.0019018,              0.0019018,              0.0019018
                    411,                0.32503,                 0.2634,                0.93894,                0.98009,                0.93498,                0.97829,                0.91328,                 0.3384,                0.25994,                0.84265,               0.001882,               0.001882,               0.001882
                    412,                0.32837,                0.26129,                  0.942,                0.98013,                0.93496,                 0.9783,                0.91347,                0.33862,                0.26048,                0.84284,              0.0018622,              0.0018622,              0.0018622
                    413,                0.32787,                0.26284,                0.94052,                 0.9801,                0.93495,                0.97828,                0.91386,                 0.3387,                0.26057,                0.84293,              0.0018424,              0.0018424,              0.0018424
                    414,                0.32589,                0.25764,                0.93693,                0.98009,                0.93489,                0.97831,                0.91398,                 0.3389,                0.26097,                0.84319,              0.0018226,              0.0018226,              0.0018226
                    415,                0.32063,                0.25829,                0.93749,                0.98011,                0.93486,                0.97831,                0.91379,                0.33915,                 0.2609,                0.84334,              0.0018028,              0.0018028,              0.0018028
                    416,                0.32352,                0.25789,                0.93583,                0.98016,                0.93477,                0.97829,                0.91373,                0.33931,                 0.2617,                0.84347,               0.001783,               0.001783,               0.001783
                    417,                0.32892,                0.26105,                0.94199,                0.98015,                0.93483,                0.97826,                 0.9138,                0.34013,                0.26179,                0.84431,              0.0017632,              0.0017632,              0.0017632
                    418,                 0.3298,                0.25772,                 0.9408,                0.98025,                0.93482,                0.97804,                0.91344,                0.34045,                0.26191,                0.84454,              0.0017434,              0.0017434,              0.0017434
                    419,                0.32553,                0.25672,                0.93884,                0.98032,                0.93478,                0.97805,                0.91352,                0.34045,                0.26245,                0.84459,              0.0017236,              0.0017236,              0.0017236
                    420,                0.32353,                0.25891,                0.93867,                0.98064,                0.93469,                0.97809,                0.91353,                0.34059,                0.26287,                0.84455,              0.0017038,              0.0017038,              0.0017038
                    421,                0.32165,                0.25439,                0.93742,                0.98072,                0.93464,                0.97805,                0.91371,                0.34048,                0.26295,                0.84452,               0.001684,               0.001684,               0.001684
                    422,                0.32233,                0.25709,                0.93704,                0.98154,                0.93452,                0.97802,                0.91369,                0.33993,                0.26317,                0.84386,              0.0016642,              0.0016642,              0.0016642
                    423,                0.32347,                0.26135,                0.94325,                0.98205,                0.93387,                0.97748,                0.91337,                0.33984,                 0.2636,                0.84377,              0.0016444,              0.0016444,              0.0016444
                    424,                0.32252,                0.26026,                0.93974,                0.98215,                0.93372,                0.97749,                 0.9137,                 0.3404,                0.26344,                 0.8444,              0.0016246,              0.0016246,              0.0016246
                    425,                 0.3245,                0.25795,                0.94169,                0.98218,                 0.9337,                  0.978,                0.91371,                0.34035,                0.26372,                0.84429,              0.0016048,              0.0016048,              0.0016048
                    426,                0.32148,                0.25427,                0.93784,                0.98251,                0.93322,                0.97798,                0.91415,                0.34035,                0.26388,                0.84433,               0.001585,               0.001585,               0.001585
                    427,                0.31439,                 0.2504,                 0.9312,                0.98262,                0.93335,                0.97797,                0.91417,                0.33989,                0.26405,                0.84387,              0.0015652,              0.0015652,              0.0015652
                    428,                0.31696,                0.25451,                0.93778,                0.98259,                0.93337,                0.97796,                 0.9136,                0.33993,                0.26412,                0.84397,              0.0015454,              0.0015454,              0.0015454
                    429,                 0.3164,                0.25533,                0.93756,                0.98277,                0.93338,                0.97795,                0.91314,                 0.3399,                0.26458,                  0.844,              0.0015256,              0.0015256,              0.0015256
                    430,                0.32109,                0.25862,                0.93536,                0.98291,                0.93321,                 0.9779,                0.91328,                0.33992,                 0.2645,                 0.8442,              0.0015058,              0.0015058,              0.0015058
                    431,                0.31753,                 0.2566,                0.93513,                0.98307,                0.93326,                0.97792,                0.91307,                 0.3401,                0.26448,                0.84427,               0.001486,               0.001486,               0.001486
                    432,                 0.3199,                0.25632,                0.93475,                0.98319,                0.93325,                0.97793,                0.91375,                0.33992,                0.26445,                0.84413,              0.0014662,              0.0014662,              0.0014662
                    433,                0.31718,                0.24949,                0.93913,                0.98325,                0.93323,                0.97787,                0.91303,                0.34007,                 0.2642,                0.84432,              0.0014464,              0.0014464,              0.0014464
                    434,                0.31002,                0.25043,                0.92844,                0.98337,                 0.9332,                 0.9779,                0.91273,                0.34019,                 0.2646,                0.84429,              0.0014266,              0.0014266,              0.0014266
                    435,                0.31211,                0.24988,                0.93448,                0.98296,                 0.9329,                0.97787,                0.91298,                0.34023,                0.26461,                0.84433,              0.0014068,              0.0014068,              0.0014068
                    436,                0.30936,                 0.2492,                0.92874,                0.98302,                0.93303,                0.97788,                0.91278,                0.34031,                0.26465,                0.84448,               0.001387,               0.001387,               0.001387
                    437,                0.31218,                0.25069,                0.93679,                0.98304,                0.93297,                0.97785,                0.91276,                0.34043,                0.26448,                0.84463,              0.0013672,              0.0013672,              0.0013672
                    438,                 0.3139,                0.24584,                0.93254,                0.98229,                0.93264,                0.97797,                0.91292,                0.34048,                0.26471,                0.84475,              0.0013474,              0.0013474,              0.0013474
                    439,                0.31455,                0.24952,                0.93673,                 0.9823,                0.93277,                0.97799,                0.91268,                0.34055,                0.26481,                0.84489,              0.0013276,              0.0013276,              0.0013276
                    440,                0.30965,                0.24747,                0.93542,                0.98222,                 0.9328,                0.97744,                0.91238,                0.34064,                0.26497,                  0.845,              0.0013078,              0.0013078,              0.0013078
                    441,                0.31719,                0.24912,                0.93276,                0.98199,                0.93281,                0.97746,                 0.9126,                0.34062,                0.26497,                0.84509,               0.001288,               0.001288,               0.001288
